Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
SPY240808C00524000,SPY240808C00524000,Buy,Filled,2,2,3.43,3.43,DAY,08/08/2024 10:00:42 EDT,08/08/2024 10:00:43 EDT
SPY240808P00522000,SPY240808P00522000,Buy,Cancelled,0,2,@2.64,,DAY,08/08/2024 09:51:19 EDT,
SPY240807C00529000,SPY240807C00529000,Sell,Filled,1,1,3.56,3.56,DAY,08/07/2024 10:02:04 EDT,08/07/2024 10:02:04 EDT
SPY240807C00529000,SPY240807C00529000,Sell,Cancelled,0,1,3.32,,DAY,08/07/2024 09:59:57 EDT,
SPY240807C00529000,SPY240807C00529000,Sell,Cancelled,0,1,@3.90,,DAY,08/07/2024 09:59:57 EDT,
SPY240807C00529000,SPY240807C00529000,Sell,Filled,1,1,3.26,3.26,DAY,08/07/2024 09:59:39 EDT,08/07/2024 09:59:39 EDT
SPY240807C00529000,SPY240807C00529000,Buy,Filled,2,2,2.75,2.75,DAY,08/07/2024 09:43:58 EDT,08/07/2024 09:43:58 EDT
SPY240806P00521000,SPY240806P00521000,Sell,Filled,1,1,1.39,1.39,DAY,08/06/2024 10:21:38 EDT,08/06/2024 10:21:38 EDT
SPY240806P00521000,SPY240806P00521000,Buy,Filled,1,1,1.96,1.96,DAY,08/06/2024 10:15:40 EDT,08/06/2024 10:15:40 EDT
SPY240806P00519000,SPY240806P00519000,Sell,Cancelled,0,1,@4.86,,DAY,08/06/2024 09:44:44 EDT,
SPY240806P00519000,SPY240806P00519000,Sell,Filled,1,1,@2.99,2.99,DAY,08/06/2024 09:44:44 EDT,08/06/2024 09:47:31 EDT
SPY240806P00519000,SPY240806P00519000,Buy,Filled,1,1,3.36,3.36,DAY,08/06/2024 09:41:29 EDT,08/06/2024 09:41:29 EDT
SPY240805P00513000,SPY240805P00513000,Sell,Filled,1,1,@2.27,2.27,DAY,08/05/2024 10:30:37 EDT,08/05/2024 10:32:08 EDT
SPY240805P00513000,SPY240805P00513000,Sell,Cancelled,0,1,@3.46,,DAY,08/05/2024 10:30:37 EDT,
SPY240805P00513000,SPY240805P00513000,Buy,Filled,1,1,2.57,2.57,DAY,08/05/2024 10:28:41 EDT,08/05/2024 10:28:42 EDT
SPY240805P00516000,SPY240805P00516000,Sell,Filled,1,1,@3.24,3.24,DAY,08/05/2024 10:24:00 EDT,08/05/2024 10:25:03 EDT
SPY240805P00516000,SPY240805P00516000,Sell,Cancelled,0,1,@5.02,,DAY,08/05/2024 10:24:00 EDT,
SPY240805P00516000,SPY240805P00516000,Buy,Filled,1,1,3.30,3.30,DAY,08/05/2024 10:23:04 EDT,08/05/2024 10:23:05 EDT
SPY240802P00523000,SPY240802P00523000,Sell,Filled,1,1,0.660,0.660,DAY,08/02/2024 10:16:38 EDT,08/02/2024 10:16:38 EDT
SPY240802P00523000,SPY240802P00523000,Buy,Filled,1,1,0.770,0.770,DAY,08/02/2024 10:16:03 EDT,08/02/2024 10:16:03 EDT
SPY240802P00533000,SPY240802P00533000,Sell,Filled,1,1,3.41,3.41,DAY,08/02/2024 10:09:58 EDT,08/02/2024 10:09:58 EDT
SPY240802P00533000,SPY240802P00533000,Sell,Cancelled,0,1,2.87,,DAY,08/02/2024 10:06:22 EDT,
SPY240802P00533000,SPY240802P00533000,Sell,Cancelled,0,1,@5.39,,DAY,08/02/2024 10:06:22 EDT,
SPY240802P00533000,SPY240802P00533000,Sell,Filled,1,1,2.96,2.96,DAY,08/02/2024 10:05:59 EDT,08/02/2024 10:05:59 EDT
SPY240802P00533000,SPY240802P00533000,Buy,Filled,2,2,2.54,2.54,DAY,08/02/2024 10:05:14 EDT,08/02/2024 10:05:14 EDT
SPY240801P00553000,SPY240801P00553000,Sell,Filled,1,1,2.29,2.29,DAY,08/01/2024 10:07:18 EDT,08/01/2024 10:07:18 EDT
SPY240801P00553000,SPY240801P00553000,Buy,Filled,1,1,1.93,1.93,DAY,08/01/2024 10:05:54 EDT,08/01/2024 10:05:54 EDT
SPY240801C00553000,SPY240801C00553000,Sell,Filled,1,1,2.81,2.81,DAY,08/01/2024 09:44:24 EDT,08/01/2024 09:44:24 EDT
SPY240801C00553000,SPY240801C00553000,Buy,Filled,1,1,2.65,2.65,DAY,08/01/2024 09:43:22 EDT,08/01/2024 09:43:22 EDT
SPY240731C00551000,SPY240731C00551000,Sell,Filled,1,1,@1.76,1.76,DAY,07/31/2024 10:19:33 EDT,07/31/2024 10:52:23 EDT
SPY240731C00551000,SPY240731C00551000,Sell,Cancelled,0,1,@2.49,,DAY,07/31/2024 10:19:33 EDT,
SPY240731C00551000,SPY240731C00551000,Buy,Filled,1,1,1.68,1.68,DAY,07/31/2024 10:12:58 EDT,07/31/2024 10:12:58 EDT
SPY240730C00541000,SPY240730C00541000,Sell,Filled,1,1,@2.23,2.23,DAY,07/30/2024 11:17:43 EDT,07/30/2024 11:29:57 EDT
SPY240730C00541000,SPY240730C00541000,Sell,Cancelled,0,1,@3.55,,DAY,07/30/2024 11:17:43 EDT,
SPY240730C00541000,SPY240730C00541000,Buy,Filled,1,1,2.19,2.19,DAY,07/30/2024 11:10:49 EDT,07/30/2024 11:10:49 EDT
SPY240730P00546000,SPY240730P00546000,Sell,Filled,1,1,1.91,1.91,DAY,07/30/2024 10:01:49 EDT,07/30/2024 10:01:49 EDT
SPY240730P00546000,SPY240730P00546000,Buy,Filled,1,1,1.58,1.58,DAY,07/30/2024 09:50:18 EDT,07/30/2024 09:50:18 EDT
SPY240725P00538000,SPY240725P00538000,Sell,Filled,1,1,1.58,1.58,DAY,07/25/2024 10:15:23 EDT,07/25/2024 10:15:23 EDT
SPY240725P00538000,SPY240725P00538000,Buy,Filled,1,1,2.06,2.06,DAY,07/25/2024 10:13:41 EDT,07/25/2024 10:13:41 EDT
SPY240725P00539000,SPY240725P00539000,Sell,Filled,1,1,2.40,2.40,DAY,07/25/2024 10:12:09 EDT,07/25/2024 10:12:09 EDT
SPY240725P00539000,SPY240725P00539000,Buy,Filled,1,1,2.16,2.16,DAY,07/25/2024 10:08:47 EDT,07/25/2024 10:08:47 EDT
SPY240724C00544000,SPY240724C00544000,Sell,Filled,1,1,0.780,0.780,DAY,07/24/2024 13:58:20 EDT,07/24/2024 13:58:20 EDT
SPY240724C00544000,SPY240724C00544000,Buy,Filled,1,1,0.920,0.920,DAY,07/24/2024 13:53:03 EDT,07/24/2024 13:53:03 EDT
SPY240723C00558000,SPY240723C00558000,Sell,Filled,1,1,0.490,0.490,DAY,07/23/2024 10:11:47 EDT,07/23/2024 10:11:47 EDT
SPY240723C00558000,SPY240723C00558000,Buy,Filled,1,1,0.560,0.560,DAY,07/23/2024 10:06:40 EDT,07/23/2024 10:06:40 EDT
SPY240718C00559000,SPY240718C00559000,Sell,Filled,2,2,1.24,1.24,DAY,07/18/2024 10:07:09 EDT,07/18/2024 10:07:09 EDT
SPY240718C00559000,SPY240718C00559000,Buy,Filled,2,2,1.36,1.36,DAY,07/18/2024 10:05:57 EDT,07/18/2024 10:05:57 EDT
SPY240718P00558000,SPY240718P00558000,Sell,Filled,1,1,0.750,0.750,DAY,07/18/2024 10:05:43 EDT,07/18/2024 10:05:43 EDT
SPY240718P00558000,SPY240718P00558000,Buy,Filled,1,1,1.21,1.21,DAY,07/18/2024 09:56:47 EDT,07/18/2024 09:56:47 EDT
SPY240712P00562000,SPY240712P00562000,Sell,Filled,1,1,1.43,1.43,DAY,07/12/2024 12:01:34 EDT,07/12/2024 12:01:34 EDT
SPY240712P00562000,SPY240712P00562000,Buy,Filled,1,1,1.69,1.69,DAY,07/12/2024 12:00:43 EDT,07/12/2024 12:00:43 EDT
TSLA240712P00250000,TSLA240712P00250000,Sell,Filled,1,1,3.25,3.25,DAY,07/12/2024 11:28:26 EDT,07/12/2024 11:28:26 EDT
TSLA240712P00250000,TSLA240712P00250000,Buy,Filled,1,1,4.00,4.00,DAY,07/12/2024 11:24:12 EDT,07/12/2024 11:24:12 EDT
SPY240712C00560000,SPY240712C00560000,Sell,Filled,1,1,1.43,1.43,DAY,07/12/2024 10:44:00 EDT,07/12/2024 10:44:00 EDT
SPY240712C00560000,SPY240712C00560000,Buy,Filled,1,1,1.26,1.26,DAY,07/12/2024 10:38:13 EDT,07/12/2024 10:38:13 EDT
SPY240712C00559000,SPY240712C00559000,Sell,Filled,1,1,1.28,1.28,DAY,07/12/2024 10:13:26 EDT,07/12/2024 10:13:26 EDT
SPY240712C00559000,SPY240712C00559000,Buy,Filled,1,1,1.11,1.11,DAY,07/12/2024 10:06:36 EDT,07/12/2024 10:06:36 EDT
SPY240711P00558000,SPY240711P00558000,Sell,Filled,1,1,1.32,1.32,DAY,07/11/2024 11:24:09 EDT,07/11/2024 11:24:10 EDT
SPY240711P00558000,SPY240711P00558000,Buy,Filled,1,1,1.17,1.17,DAY,07/11/2024 11:23:31 EDT,07/11/2024 11:23:31 EDT
SPY240711P00560000,SPY240711P00560000,Sell,Filled,1,1,1.84,1.84,DAY,07/11/2024 11:00:08 EDT,07/11/2024 11:00:08 EDT
SPY240711P00560000,SPY240711P00560000,Sell,Cancelled,0,1,@2.21,,DAY,07/11/2024 10:59:01 EDT,
SPY240711P00560000,SPY240711P00560000,Sell,Cancelled,0,1,1.56,,DAY,07/11/2024 10:59:01 EDT,
SPY240711P00560000,SPY240711P00560000,Buy,Filled,1,1,1.56,1.56,DAY,07/11/2024 10:45:00 EDT,07/11/2024 10:45:00 EDT
SPY240711C00559000,SPY240711C00559000,Sell,Filled,1,1,1.53,1.53,DAY,07/11/2024 10:34:56 EDT,07/11/2024 10:34:56 EDT
SPY240711C00559000,SPY240711C00559000,Buy,Filled,1,1,1.75,1.75,DAY,07/11/2024 10:26:15 EDT,07/11/2024 10:26:15 EDT
SPY240711P00561000,SPY240711P00561000,Sell,Filled,1,1,2.13,2.13,DAY,07/11/2024 10:23:02 EDT,07/11/2024 10:23:02 EDT
SPY240711P00561000,SPY240711P00561000,Buy,Filled,1,1,@2.04,2.04,DAY,07/11/2024 10:20:26 EDT,07/11/2024 10:20:27 EDT
SPY240711P00561000,SPY240711P00561000,Sell,Cancelled,0,1,1.63,,DAY,07/11/2024 10:20:26 EDT,
SPY240710C00559000,SPY240710C00559000,Sell,Filled,1,1,0.900,0.900,DAY,07/10/2024 13:49:55 EDT,07/10/2024 13:49:55 EDT
SPY240710C00559000,SPY240710C00559000,Sell,Cancelled,0,1,0.740,,DAY,07/10/2024 13:43:06 EDT,
SPY240710C00559000,SPY240710C00559000,Buy,Filled,1,1,0.920,0.920,DAY,07/10/2024 13:43:06 EDT,07/10/2024 13:43:06 EDT
SPY240710C00558000,SPY240710C00558000,Sell,Filled,1,1,@1.85,1.85,DAY,07/10/2024 12:57:39 EDT,07/10/2024 13:04:58 EDT
SPY240710C00558000,SPY240710C00558000,Buy,Filled,1,1,1.54,1.54,DAY,07/10/2024 12:57:39 EDT,07/10/2024 12:57:39 EDT
SPY240710C00558000,SPY240710C00558000,Sell,Cancelled,0,1,1.30,,DAY,07/10/2024 12:57:39 EDT,
SPY240710C00557000,SPY240710C00557000,Sell,Filled,1,1,1.01,1.01,DAY,07/10/2024 11:29:48 EDT,07/10/2024 11:29:48 EDT
SPY240710C00557000,SPY240710C00557000,Buy,Filled,1,1,0.850,0.850,DAY,07/10/2024 11:22:50 EDT,07/10/2024 11:22:50 EDT
SPY240710C00557000,SPY240710C00557000,Sell,Cancelled,0,1,0.690,,DAY,07/10/2024 11:22:50 EDT,
SPY240709C00556000,SPY240709C00556000,Sell,Filled,1,1,0.970,0.970,DAY,07/09/2024 12:10:45 EDT,07/09/2024 12:10:45 EDT
SPY240709C00556000,SPY240709C00556000,Buy,Filled,1,1,0.750,0.750,DAY,07/09/2024 11:46:10 EDT,07/09/2024 11:46:10 EDT
SPY240709C00556000,SPY240709C00556000,Sell,Cancelled,0,1,0.800,,DAY,07/09/2024 11:46:10 EDT,
SPY240709P00556000,SPY240709P00556000,Sell,Filled,1,1,@0.650,0.650,DAY,07/09/2024 10:29:35 EDT,07/09/2024 10:35:25 EDT
SPY240709P00556000,SPY240709P00556000,Buy,Filled,1,1,0.820,0.820,DAY,07/09/2024 10:29:35 EDT,07/09/2024 10:29:35 EDT
SPY240702C00548000,SPY240702C00548000,Sell,Filled,1,1,0.270,0.270,DAY,07/02/2024 14:07:58 EDT,07/02/2024 14:07:58 EDT
SPY240702C00548000,SPY240702C00548000,Buy,Filled,1,1,@0.270,0.270,DAY,07/02/2024 13:56:46 EDT,07/02/2024 13:56:46 EDT
SPY240701P00545000,SPY240701P00545000,Sell,Filled,2,2,0.890,0.890,DAY,07/01/2024 13:24:00 EDT,07/01/2024 13:24:00 EDT
SPY240701P00545000,SPY240701P00545000,Buy,Filled,1,1,0.730,0.730,DAY,07/01/2024 13:07:14 EDT,07/01/2024 13:07:14 EDT
SPY240701P00545000,SPY240701P00545000,Sell,Cancelled,0,1,@0.900,,DAY,07/01/2024 13:07:14 EDT,
SPY240701P00545000,SPY240701P00545000,Buy,Filled,1,1,0.920,0.920,DAY,07/01/2024 13:05:25 EDT,07/01/2024 13:05:25 EDT
SPY240701P00545000,SPY240701P00545000,Sell,Cancelled,0,1,0.730,,DAY,07/01/2024 13:05:25 EDT,
SPY240701P00545000,SPY240701P00545000,Sell,Filled,1,1,1.31,1.31,DAY,07/01/2024 12:02:43 EDT,07/01/2024 12:02:43 EDT
SPY240701P00545000,SPY240701P00545000,Buy,Filled,1,1,1.25,1.25,DAY,07/01/2024 11:59:10 EDT,07/01/2024 11:59:11 EDT
SPY240701P00545000,SPY240701P00545000,Sell,Cancelled,0,1,1.03,,DAY,07/01/2024 11:59:10 EDT,
SPY240628P00547000,SPY240628P00547000,Sell,Filled,1,1,1.00,1.00,DAY,06/28/2024 14:16:44 EDT,06/28/2024 14:16:44 EDT
SPY240628P00547000,SPY240628P00547000,Sell,Cancelled,0,1,0.780,,DAY,06/28/2024 14:15:31 EDT,
SPY240628P00547000,SPY240628P00547000,Sell,Cancelled,0,1,@1.16,,DAY,06/28/2024 14:15:31 EDT,
SPY240628P00547000,SPY240628P00547000,Buy,Filled,1,1,0.960,0.960,DAY,06/28/2024 14:15:31 EDT,06/28/2024 14:15:31 EDT
SPY240628C00547000,SPY240628C00547000,Sell,Filled,1,1,0.490,0.490,DAY,06/28/2024 13:33:43 EDT,06/28/2024 13:33:44 EDT
SPY240628C00546000,SPY240628C00546000,Sell,Filled,1,1,0.950,0.950,DAY,06/28/2024 13:33:31 EDT,06/28/2024 13:33:32 EDT
SPY240628C00546000,SPY240628C00546000,Buy,Filled,1,1,1.09,1.09,DAY,06/28/2024 13:32:34 EDT,06/28/2024 13:32:35 EDT
SPY240628C00547000,SPY240628C00547000,Buy,Filled,1,1,0.640,0.640,DAY,06/28/2024 12:45:24 EDT,06/28/2024 12:45:24 EDT
SPY240627C00546000,SPY240627C00546000,Sell,Filled,1,1,0.650,0.650,DAY,06/27/2024 13:10:44 EDT,06/27/2024 13:10:45 EDT
SPY240627C00546000,SPY240627C00546000,Sell,Filled,2,2,@0.670,0.670,DAY,06/27/2024 13:01:44 EDT,06/27/2024 13:01:44 EDT
SPY240627C00546000,SPY240627C00546000,Buy,Filled,1,1,0.580,0.580,DAY,06/27/2024 13:00:03 EDT,06/27/2024 13:00:03 EDT
SPY240627C00546000,SPY240627C00546000,Buy,Filled,1,1,0.700,0.700,DAY,06/27/2024 12:31:00 EDT,06/27/2024 12:31:00 EDT
SPY240627C00546000,SPY240627C00546000,Buy,Filled,1,1,0.600,0.600,DAY,06/27/2024 12:20:40 EDT,06/27/2024 12:20:40 EDT
SPY240627C00545000,SPY240627C00545000,Sell,Filled,1,1,1.13,1.13,DAY,06/27/2024 12:14:49 EDT,06/27/2024 12:14:50 EDT
SPY240627C00545000,SPY240627C00545000,Buy,Filled,1,1,0.950,0.950,DAY,06/27/2024 11:58:57 EDT,06/27/2024 11:58:57 EDT
SPY240626P00544000,SPY240626P00544000,Sell,Filled,2,2,0.470,0.470,DAY,06/26/2024 13:30:54 EDT,06/26/2024 13:30:55 EDT
SPY240626P00544000,SPY240626P00544000,Buy,Filled,2,2,0.520,0.520,DAY,06/26/2024 13:23:11 EDT,06/26/2024 13:23:11 EDT
SPY240626P00544000,SPY240626P00544000,Sell,Cancelled,0,2,0.420,,DAY,06/26/2024 13:23:11 EDT,
SPY240626P00544000,SPY240626P00544000,Sell,Filled,2,2,@0.490,0.490,DAY,06/26/2024 13:20:26 EDT,06/26/2024 13:21:58 EDT
SPY240626P00544000,SPY240626P00544000,Buy,Filled,2,2,0.620,0.620,DAY,06/26/2024 13:20:26 EDT,06/26/2024 13:20:26 EDT
SPY240626P00544000,SPY240626P00544000,Sell,Cancelled,0,2,@0.740,,DAY,06/26/2024 13:20:26 EDT,
SPY240626C00543000,SPY240626C00543000,Sell,Filled,1,1,@1.66,1.66,DAY,06/26/2024 13:13:37 EDT,06/26/2024 13:19:27 EDT
SPY240626C00543000,SPY240626C00543000,Sell,Cancelled,0,1,@2.46,,DAY,06/26/2024 13:13:37 EDT,
SPY240626C00543000,SPY240626C00543000,Buy,Filled,1,1,2.05,2.05,DAY,06/26/2024 13:13:37 EDT,06/26/2024 13:13:37 EDT
SPY240626C00544000,SPY240626C00544000,Sell,Filled,1,1,@1.10,1.10,DAY,06/26/2024 12:41:05 EDT,06/26/2024 12:44:34 EDT
SPY240626C00544000,SPY240626C00544000,Sell,Cancelled,0,1,@1.84,,DAY,06/26/2024 12:41:05 EDT,
SPY240626C00544000,SPY240626C00544000,Buy,Filled,1,1,1.39,1.39,DAY,06/26/2024 12:41:05 EDT,06/26/2024 12:41:05 EDT
SPY240626C00545000,SPY240626C00545000,Sell,Filled,1,1,@0.670,0.670,DAY,06/26/2024 12:27:38 EDT,06/26/2024 12:38:33 EDT
SPY240626C00545000,SPY240626C00545000,Buy,Filled,1,1,0.850,0.850,DAY,06/26/2024 12:27:38 EDT,06/26/2024 12:27:38 EDT
SPY240625C00543000,SPY240625C00543000,Sell,Filled,1,1,1.09,1.09,DAY,06/25/2024 13:45:04 EDT,06/25/2024 13:45:04 EDT
SPY240625C00543000,SPY240625C00543000,Sell,Cancelled,0,1,0.910,,DAY,06/25/2024 13:10:30 EDT,
SPY240625C00543000,SPY240625C00543000,Buy,Filled,1,1,0.720,0.720,DAY,06/25/2024 13:10:30 EDT,06/25/2024 13:10:30 EDT
SPY240624P00542000,SPY240624P00542000,Sell,Filled,1,1,0.310,0.310,DAY,06/24/2024 09:46:15 EDT,06/24/2024 09:46:15 EDT
SPY240624P00542000,SPY240624P00542000,Sell,Cancelled,0,1,0.320,,DAY,06/24/2024 09:45:08 EDT,
SPY240624P00542000,SPY240624P00542000,Buy,Filled,1,1,0.400,0.400,DAY,06/24/2024 09:45:08 EDT,06/24/2024 09:45:08 EDT
SPY240620C00548000,SPY240620C00548000,Sell,Cancelled,0,1,0.340,,DAY,06/20/2024 14:02:00 EDT,
SPY240620C00548000,SPY240620C00548000,Sell,Filled,1,1,@0.520,0.520,DAY,06/20/2024 14:02:00 EDT,06/20/2024 14:03:02 EDT
SPY240620C00548000,SPY240620C00548000,Buy,Filled,1,1,@0.430,0.430,DAY,06/20/2024 14:02:00 EDT,06/20/2024 14:02:05 EDT
SPY240620C00546000,SPY240620C00546000,Sell,Filled,5,5,@1.23,1.23,DAY,06/20/2024 12:35:29 EDT,06/20/2024 12:36:46 EDT
SPY240620C00546000,SPY240620C00546000,Buy,Filled,5,5,1.42,1.42,DAY,06/20/2024 12:35:29 EDT,06/20/2024 12:35:30 EDT
SPY240620C00546000,SPY240620C00546000,Sell,Cancelled,0,5,@1.69,,DAY,06/20/2024 12:35:29 EDT,
SPY240618P00547000,SPY240618P00547000,Sell,Filled,13,13,0.210,0.210,DAY,06/18/2024 13:38:14 EDT,06/18/2024 13:38:14 EDT
SPY240618P00547000,SPY240618P00547000,Sell,Cancelled,0,10,0.400,,DAY,06/18/2024 12:13:40 EDT,
SPY240618P00547000,SPY240618P00547000,Buy,Filled,10,10,0.500,0.500,DAY,06/18/2024 12:13:40 EDT,06/18/2024 12:13:40 EDT
SPY240618P00547000,SPY240618P00547000,Sell,Cancelled,0,10,@0.600,,DAY,06/18/2024 12:13:40 EDT,
SPY240618P00547000,SPY240618P00547000,Buy,Filled,1,1,0.820,0.820,DAY,06/18/2024 11:21:52 EDT,06/18/2024 11:21:52 EDT
SPY240618C00547000,SPY240618C00547000,Sell,Filled,1,1,0.940,0.940,DAY,06/18/2024 11:04:46 EDT,06/18/2024 11:04:46 EDT
SPY240618C00547000,SPY240618C00547000,Buy,Filled,1,1,1.09,1.09,DAY,06/18/2024 11:02:20 EDT,06/18/2024 11:02:21 EDT
SPY240618P00547000,SPY240618P00547000,Buy,Filled,2,2,0.810,0.810,DAY,06/18/2024 10:20:39 EDT,06/18/2024 10:20:39 EDT
SPY240618C00548000,SPY240618C00548000,Sell,Filled,1,1,0.790,0.790,DAY,06/18/2024 10:00:11 EDT,06/18/2024 10:00:11 EDT
SPY240618C00548000,SPY240618C00548000,Sell,Cancelled,0,1,@1.21,,DAY,06/18/2024 09:40:25 EDT,
SPY240618C00548000,SPY240618C00548000,Buy,Filled,1,1,1.02,1.02,DAY,06/18/2024 09:40:25 EDT,06/18/2024 09:40:25 EDT
SPY240618C00548000,SPY240618C00548000,Sell,Cancelled,0,1,0.810,,DAY,06/18/2024 09:40:25 EDT,
SPY240617C00546000,SPY240617C00546000,Sell,Filled,5,5,2.01,2.01,DAY,06/17/2024 14:03:02 EDT,06/17/2024 14:03:02 EDT
SPY240617C00546000,SPY240617C00546000,Buy,Filled,5,5,1.71,1.71,DAY,06/17/2024 14:00:26 EDT,06/17/2024 14:00:26 EDT
SPY240617C00547000,SPY240617C00547000,Sell,Filled,1,1,0.690,0.690,DAY,06/17/2024 13:36:35 EDT,06/17/2024 13:36:35 EDT
SPY240617C00547000,SPY240617C00547000,Buy,Filled,1,1,0.450,0.450,DAY,06/17/2024 13:32:26 EDT,06/17/2024 13:32:26 EDT
SPY240617C00546000,SPY240617C00546000,Sell,Filled,2,2,@0.610,0.610,DAY,06/17/2024 12:48:11 EDT,06/17/2024 12:48:12 EDT
SPY240617C00546000,SPY240617C00546000,Buy,Filled,2,2,0.620,0.620,DAY,06/17/2024 12:47:44 EDT,06/17/2024 12:47:45 EDT
SPY240531P00523000,SPY240531P00523000,Sell,Filled,1,1,1.11,1.11,DAY,05/30/2024 14:16:53 EDT,05/30/2024 14:16:53 EDT
SPY240531P00523000,SPY240531P00523000,Sell,Cancelled,0,1,@1.26,,DAY,05/30/2024 14:16:29 EDT,
SPY240531P00523000,SPY240531P00523000,Buy,Filled,1,1,0.910,0.910,DAY,05/30/2024 13:51:58 EDT,05/30/2024 13:51:59 EDT
SPY240524P00527000,SPY240524P00527000,Sell,Filled,10,10,0.120,0.120,DAY,05/24/2024 12:14:59 EDT,05/24/2024 12:14:59 EDT
SPY240524P00529000,SPY240524P00529000,Sell,Filled,4,4,0.390,0.390,DAY,05/24/2024 12:12:38 EDT,05/24/2024 12:12:38 EDT
SPY240524P00529000,SPY240524P00529000,Buy,Filled,4,4,0.760,0.760,DAY,05/24/2024 11:52:50 EDT,05/24/2024 11:52:50 EDT
SPY240524P00527000,SPY240524P00527000,Buy,Filled,10,10,0.230,0.230,DAY,05/24/2024 11:40:17 EDT,05/24/2024 11:40:17 EDT
SPY240524P00527000,SPY240524P00527000,Buy,Cancelled,0,10,@0.230,,DAY,05/24/2024 11:39:34 EDT,
SPY240524C00531000,SPY240524C00531000,Sell,Filled,2,2,0.190,0.190,DAY,05/24/2024 11:39:20 EDT,05/24/2024 11:39:20 EDT
SPY240524C00531000,SPY240524C00531000,Buy,Filled,1,1,0.290,0.290,DAY,05/24/2024 11:30:54 EDT,05/24/2024 11:30:54 EDT
SPY240524C00531000,SPY240524C00531000,Buy,Filled,1,1,0.380,0.380,DAY,05/24/2024 11:12:11 EDT,05/24/2024 11:12:11 EDT
SPY240524C00529000,SPY240524C00529000,Sell,Filled,2,2,0.400,0.400,DAY,05/24/2024 10:44:45 EDT,05/24/2024 10:44:45 EDT
SPY240524C00529000,SPY240524C00529000,Buy,Filled,2,2,0.600,0.600,DAY,05/24/2024 10:25:44 EDT,05/24/2024 10:25:44 EDT
SPY240523P00528000,SPY240523P00528000,Sell,Filled,1,1,@0.440,0.440,DAY,05/23/2024 11:02:26 EDT,05/23/2024 11:02:27 EDT
SPY240523P00528000,SPY240523P00528000,Buy,Filled,1,1,0.650,0.650,DAY,05/23/2024 11:00:16 EDT,05/23/2024 11:00:16 EDT
SPY240523P00528000,SPY240523P00528000,Sell,Filled,1,1,@0.640,0.640,DAY,05/23/2024 10:00:08 EDT,05/23/2024 10:00:10 EDT
SPY240523P00528000,SPY240523P00528000,Sell,Cancelled,0,1,@0.740,,DAY,05/23/2024 09:59:31 EDT,
SPY240523P00528000,SPY240523P00528000,Buy,Filled,1,1,0.750,0.750,DAY,05/23/2024 09:59:19 EDT,05/23/2024 09:59:19 EDT
SPY240523P00530000,SPY240523P00530000,Sell,Filled,1,1,@1.33,1.33,DAY,05/23/2024 09:52:06 EDT,05/23/2024 09:52:06 EDT
SPY240523P00530000,SPY240523P00530000,Buy,Filled,1,1,0.830,0.830,DAY,05/23/2024 09:48:05 EDT,05/23/2024 09:48:05 EDT
SPY240523P00530000,SPY240523P00530000,Sell,Cancelled,0,1,0.670,,DAY,05/23/2024 09:48:05 EDT,
SPY240520C00533000,SPY240520C00533000,Sell,Filled,1,1,@0.100,0.100,DAY,05/20/2024 11:36:27 EDT,05/20/2024 11:36:27 EDT
SPY240520C00533000,SPY240520C00533000,Buy,Filled,1,1,0.120,0.120,DAY,05/20/2024 11:34:37 EDT,05/20/2024 11:34:37 EDT
SPY240520C00532000,SPY240520C00532000,Buy,Cancelled,0,1,@0.380,,DAY,05/20/2024 11:32:40 EDT,
SPY240513P00519000,SPY240513P00519000,Sell,Filled,1,1,@0.060,0.060,DAY,05/13/2024 14:25:13 EDT,05/13/2024 14:25:13 EDT
SPY240513P00519000,SPY240513P00519000,Buy,Filled,1,1,0.180,0.180,DAY,05/13/2024 10:59:15 EDT,05/13/2024 10:59:15 EDT
SPY240513P00519000,SPY240513P00519000,Sell,Cancelled,0,2,0.150,,DAY,05/13/2024 10:11:53 EDT,
SPY240513P00519000,SPY240513P00519000,Buy,Cancelled,0,2,@0.170,,DAY,05/13/2024 10:11:53 EDT,
